Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10878272,9545234,2798,0,415928,696209408,611074048
1,10859954,9449352,2828,0,397816,695037056,604939520
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10985100,9470560,2822,0,408636,703046400,606296448
1,10902806,9460656,2824,0,400556,697779584,605662720
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,11065164,9485224,2814,0,402606,708170496,607234432
1,10836940,9548646,2790,0,408804,693564160,611291904
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10980024,9443374,2790,0,404082,702721536,604554496
1,11111076,9535580,2802,0,408662,711108864,610456448
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,35627884,9493206,2806,0,403458,2280184576,607744768
1,10836062,9467670,2806,0,408238,693507968,606110464
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10763512,9467652,2828,0,409834,688864768,606110720
1,10873020,9450844,2810,0,400738,695873280,605033856
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,11043904,9543370,2782,0,413168,706809856,610953728
1,10870406,9493948,2830,0,398586,695705984,607793792
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10895486,9505810,2794,0,402984,697311104,608550656
1,10985222,9560266,2802,0,412974,703054208,612036352
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10840724,9490040,2806,0,402168,693806336,607542144
1,10892104,9501618,2768,0,409656,697094656,608280704
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10804800,9515224,2792,0,407504,691507200,609153024
1,10801754,9507934,2784,0,404740,691312256,608685952
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10999686,9490870,2818,0,405598,703979904,607596032
1,10963926,9443460,2800,0,409370,701691264,604560640
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10987034,9523488,2776,0,405836,703170176,609680896
1,10896504,9490930,2824,0,411620,697376256,607600256
