Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,92,128,0,0,2044,5888,8192
1,1027118,947538,272,0,39020,65735552,60659840
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2662,720,0,0,1668,170368,46080
1,1026586,939324,282,0,39088,65701504,60134784
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,196,70,0,0,598,12544,4480
1,1024420,945700,280,0,40280,65562880,60542720
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,86,120,0,0,536,5504,7680
1,1049732,950866,282,0,40562,67182848,60873472
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,62,102,0,0,1600,3968,6528
1,1038484,946694,286,0,39560,66462976,60606720
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,72,78,0,0,1308,4608,4992
1,1031046,937032,284,0,39766,65986944,59988224
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2384,766,0,0,1104,152576,49024
1,1029700,938028,282,0,39884,65900800,60051840
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,616,262,8,0,2156,39424,17280
1,1024374,946126,282,0,38516,65559936,60570112
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,106,76,0,0,1248,6784,4864
1,1022298,947804,282,0,39682,65427072,60677504
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,76,80,0,0,2084,4864,5120
1,1016162,940970,284,0,38374,65034368,60240256
