0,17182262,15828312,4582,0,671566,1099664768,1013305216
1,0,0,0,0,9018,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17299836,15785494,4620,0,662986,1107189504,1010567296
1,0,0,0,0,15094,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17171756,15777572,4692,0,652956,1098992384,1010064896
1,0,0,0,0,23240,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17222610,15719818,4576,0,647342,1102247040,1006361216
1,0,0,0,0,29354,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17121842,15771132,4642,0,651874,1095797888,1009649536
1,0,0,0,0,23960,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17290934,15765562,4696,0,651296,1106619776,1009296512
1,0,0,0,0,27814,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17322618,15804402,4676,0,647828,1108647552,1011780992
1,0,0,0,0,29360,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17068128,15720058,4698,0,646438,1092360192,1006384384
1,0,0,0,0,30146,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17288714,15792390,4672,0,647440,1106477696,1011011968
1,0,0,0,0,27894,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17024358,15692510,4614,0,648710,1089558912,1004615936
1,0,0,0,0,29050,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17223406,15797894,4524,0,648662,1102297984,1011354752
1,0,0,0,0,26608,0,0
