Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16832476,15310928,4518,0,620072,1077278464,980188544
1,0,0,0,0,36902,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16677810,15346068,4524,0,623244,1067379840,982437888
1,0,0,0,0,37092,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16920674,15380024,4544,0,623110,1082923136,984612352
1,0,0,0,0,37062,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,34820150,15356522,4604,0,629772,2228489600,983112064
1,0,0,0,0,29426,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16798074,15431436,4334,0,630334,1075076736,987889280
1,0,0,0,0,28950,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16932668,15320130,4596,0,629732,1083690752,980782464
1,0,0,0,0,29316,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16433000,15289410,4610,0,638148,1051712000,978817280
1,0,0,0,0,21640,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16907734,15378892,4612,0,631864,1082094976,984544256
1,0,0,0,0,28234,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16584790,15301616,4604,0,622430,1061426560,979598080
1,0,0,0,0,37076,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16718738,15395594,4442,0,622574,1069999232,985602304
1,0,0,0,0,36992,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16746324,15277918,4598,0,621522,1071764736,978081024
1,0,0,0,0,37000,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16760846,15425814,4598,0,621470,1072694144,987546368
1,0,0,0,0,37010,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16923154,15287184,4540,0,623608,1083081856,978670336
1,0,0,0,0,37082,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16444032,15287808,4592,0,620546,1052418048,978713600
1,0,0,0,0,36972,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16806576,15364156,4612,0,623990,1075620864,983601152
1,0,0,0,0,37114,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16637064,15229718,4504,0,620976,1064772096,974990208
1,0,0,0,0,36982,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16477368,15266804,4572,0,622824,1054551552,977368064
1,0,0,0,0,37048,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16862718,15313760,4580,0,621252,1079213952,980373760
1,0,0,0,0,36982,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16631012,15323910,4526,0,623796,1064384768,981019904
1,0,0,0,0,37082,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16877572,15292922,4428,0,620974,1080164608,979030400
1,0,0,0,0,36918,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16538726,15344196,4452,0,622800,1058478464,982313472
1,0,0,0,0,37066,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16771972,15415910,18424,0,621044,1073406208,987797376
1,0,0,0,0,63660,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16869058,15292386,4506,0,632050,1079619712,979001088
1,0,0,0,0,27194,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
